time,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,AS,BC,BS,CC,CH,CL,CM,CS,DF,DG,GR,GT,HG,JC,MC,MN,MS,NL,NT,OC,PL,QR,QT,SL,SP,SR,TC,TL,TS,VZ,YN,ZS
2020-05-09,23,545,1603.57972007115,926.8589491494521,2430.00452904457,38.453738846507,23.179420397188,56.28094876845321,31.1053657662254,45.2933973244059,1,63,87.191956166674,61.4166705264759,116.902693303846,4.3409611421207295,3.53102002865117,5.02527271227027,4.0883487886375205,4.5840997464187305,0.905002439151398,0.5473041973559489,1.3102319739263002,0.774782869902093,1.02315054144721,MX,Mexico,MX-TLA,-39,-6,-33,-36,-16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-10,41,586,1631.17751755385,933.3698300582511,2486.8320289296803,27.5977974827074,6.51088090879831,56.8274998851106,17.3675870382491,37.1412918438184,1,64,91.6312243721998,65.0583789508833,122.056232200938,4.439268205525781,3.6417084244073794,5.15353889709145,4.18757076828558,4.70134630576371,0.665944246371424,0.167422756219573,1.3956276556345901,0.422558850243914,0.8730140788049671,MX,Mexico,MX-TLA,-43,-13,-41,-45,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-11,38,624,1669.7974313709801,961.374498413259,2538.9657720761397,38.6199138171295,28.004668355008803,52.133743146460894,34.1928552657632,42.5759970233572,10,74,96.1644057627778,68.7727740439196,127.32732567048001,4.533181390577941,3.7143950930363796,5.27109346954212,4.27512850397279,4.7890393223344505,0.9335464583766321,0.7875420685152571,1.0874663252119101,0.8783559126337621,0.990520052004,MX,Mexico,MX-TLA,-42,-18,-40,-48,-43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-12,29,653,1714.41297297974,993.980876148084,2600.19799005877,44.6155416087529,32.6063777348243,61.2322179826285,38.6556065614984,49.4107884803155,9,83,100.78740623115401,72.53677227995891,132.740931261062,4.6230004683764,3.7639982360392406,5.413605590582041,4.35930986456252,4.88793918329718,1.10750152655206,0.880634002937389,1.3081550176343502,1.0407634881935899,1.1779362217238702,MX,Mexico,MX-TLA,-43,-19,-37,-46,-45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-13,24,677,1752.63097900721,1021.1043991418901,2652.58491706899,38.2180060274732,27.1235229938029,52.38692701021339,33.6868130316465,42.0033552213688,4,87,105.495187770186,76.3446105176008,138.270527557376,4.70778153903162,3.8078382376419,5.52959629631388,4.44412327606654,4.99418777704191,0.971632892106215,0.729569343671037,1.14811085431906,0.903425895452721,1.05401656418477,MX,Mexico,MX-TLA,-41,-18,-37,-47,-45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-14,39,716,1789.1916076765601,1046.8924273692999,2701.3731124367,36.5606286693489,25.7880282274112,48.788195367711296,32.603564169064605,40.0091159004634,2,89,110.279722357378,80.2017019870568,143.900569894037,4.78453458719212,3.8570914694560297,5.630042336661919,4.51703988557429,5.0724628147765705,0.9387452731268281,0.711924952552123,1.1235290599914198,0.866148877594788,1.02640459328444,MX,Mexico,MX-TLA,-39,-14,-35,-45,-44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-15,35,751,1821.17768483172,1064.8687956339,2750.16167958565,31.9860771551666,17.9763682646017,48.788567148953895,27.6260960104629,36.545470508794395,8,97,115.133529284251,84.1055503989342,149.61889432498398,4.85380692687264,3.90384841187743,5.71832443094609,4.58970997279031,5.156399388599461,0.8313709737580809,0.493935621975281,1.21714194357852,0.6893057906594761,0.9755164700805709,MX,Mexico,MX-TLA,-40,-9,-30,-45,-39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-16,32,783,1849.2429564203303,1079.80517791288,2791.5077857314195,28.065271588604602,14.936382278982999,41.34610614577171,23.4266793974033,33.0513152961432,9,106,120.049444801455,88.0533222023369,155.410710439259,4.91591551720494,3.9477718034026896,5.79181611427518,4.62964292195545,5.21644471888551,0.7298794322151441,0.411981905112853,1.0227259147274101,0.6225116207770379,0.842888207699803,MX,Mexico,MX-TLA,-38,-7,-31,-40,-13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-17,39,822,1870.8445783519396,1084.95583778135,2839.52804668182,21.601621931608502,5.15065986846694,48.020260950400704,13.2724505859871,28.735536997775302,6,112,125.01906486443,92.0168194078702,161.284550782829,4.96962006297413,3.9634972055332596,5.8738403435704996,4.66997863245222,5.2917848511139605,0.566849519113148,0.158367236154415,1.26263995097575,0.36343043038055706,0.7258116731901899,MX,Mexico,MX-TLA,-46,-17,-46,-51,-5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-18,48,870,1902.35903018663,1105.48255740743,2884.8989268455202,31.5144518346942,20.526719626078002,45.3708801636988,27.659770741142502,35.089803334555896,3,115,130.033582328607,95.9919297311968,167.23725087641301,5.01451746417704,3.97511032332662,5.95270009358325,4.708107805413401,5.334391461539361,0.85470585254053,0.647557118148109,1.0483535766299399,0.7855056292449408,0.9326923524883629,MX,Mexico,MX-TLA,-37,-13,-35,-46,-42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-19,49,919,1939.4646333016,1132.47260016777,2934.8137744067603,37.1056031149709,26.990042760340298,49.914847561242894,32.8409301788212,40.4852895719696,5,120,135.086228444392,99.9763763140899,173.22496716247502,5.05264611578496,3.98444658289307,5.98771628606282,4.740978425572349,5.365202750372481,1.0479587557882901,0.9045077700886109,1.1533550710633702,1.0153494341689,1.0864343860038,MX,Mexico,MX-TLA,-40,-14,-36,-43,-43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-20,57,976,1975.37792031297,1154.5394730717999,2986.91864515985,35.913287011369704,22.066872904037105,52.1048707530902,31.2469285360117,40.2807910062426,3,123,140.166664309852,103.976751985293,179.27376192831298,5.0804358654601,4.00037567120351,6.0487947658373,4.77267532804963,5.39390261359416,1.05154804738637,0.7475406301760219,1.3617366959812098,0.960319354683047,1.16017086096702,MX,Mexico,MX-TLA,-41,-14,-33,-43,-43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-21,31,1007,2007.7857830395603,1172.6683650900802,3035.3722595205604,32.4078627265917,18.1288920182777,48.453614360704,27.646655269824702,37.0735868062221,4,127,145.26620974315,107.99153753578899,185.381113324421,5.09954543329868,4.01478555049526,6.10735139610795,4.79016184861861,5.421072831712119,0.9638383504520541,0.639417175652177,1.25791095262316,0.8560363730459929,1.08832278929631,MX,Mexico,MX-TLA,-42,-15,-34,-45,-43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-22,50,1057,2038.0483171081798,1190.48521622747,3079.79541456424,30.262534068617896,17.8168511373858,44.4231550436861,26.0121033501445,34.487829344768,2,129,150.372453136151,112.01463197681299,191.524899938461,5.1062433930006,4.02309444102442,6.1437866140403,4.785741049745821,5.42844141334805,0.90351298871665,0.6415950476483641,1.13048531758096,0.8148748597385099,1.00522027196312,MX,Mexico,MX-TLA,-46,-14,-35,-45,-37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-23,36,1093,2067.67467584212,1206.81606290281,3122.82285762841,29.626358733934698,16.330846675342,43.027443064163705,24.820615374891897,34.381630625713896,3,132,155.47915734904302,116.07981729728998,197.677933905094,5.10670421289235,4.06518532047712,6.15303396663306,4.75260945007555,5.42451645330194,0.8901896901266341,0.589706953965518,1.1389753149949,0.7965253950153829,0.983809314502017,MX,Mexico,MX-TLA,-43,-10,-31,-37,-9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-24,30,1123,2092.85700892475,1215.57856915809,3169.9616174003804,25.1823330826304,8.76250625528336,47.138759771969006,18.14147245681,31.994093373961302,11,143,160.576611652787,120.17575210025299,203.826257268816,5.09745430374376,4.09593480296301,6.14832336372237,4.75996152683121,5.4027590965575305,0.7591786202037699,0.315251705562964,1.2616201880913,0.580249041626845,0.934561912742593,MX,Mexico,MX-TLA,-49,-17,-40,-45,-2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-25,53,1176,2125.6965179836398,1234.4091962550801,3217.8914204827,32.839509058895395,18.830627096983896,47.92980308231979,27.9723950212053,37.5744992717078,3,146,165.659398952225,124.283175829891,209.953346618301,5.0827872994379995,4.10742372963759,6.1270893494845,4.7591746492246605,5.39019316445987,1.00529047859597,0.768021573935646,1.22371191694865,0.936556722416457,1.0817259033014202,MX,Mexico,MX-TLA,-42,-13,-34,-43,-41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-26,29,1205,2162.6066657464303,1257.64417358575,3270.98334935043,36.9101477627843,23.234977330672603,53.0919288677297,31.5732327859259,41.184107787424004,4,150,170.718908568708,128.431000943437,216.02291126344602,5.05950961648302,4.14782511354597,6.06956464514474,4.7698984768883,5.35259940635741,1.15393856824357,0.9069956757781379,1.39023488195689,1.0823691801328699,1.2238966892018202,MX,Mexico,MX-TLA,-44,-17,-35,-43,-41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-27,40,1245,2196.1248470963897,1279.93400334266,3318.01408711337,33.5181813499633,22.289829756904897,47.0307377629419,28.977941363678998,37.658079354996794,4,154,175.747598243361,132.583785711759,222.047204594735,5.028689674653281,4.15278476832239,6.02429333128945,4.7252817208824,5.31227057459283,1.05776860297976,0.8676774599040981,1.2123799657171002,1.00189805138469,1.1092078057843702,MX,Mexico,MX-TLA,-43,-17,-37,-43,-40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-28,44,1289,2226.5127274516103,1299.49797618098,3363.92892846852,30.387880355219497,19.563972838327103,45.914841355148795,25.9717452700153,34.8131684596094,6,160,180.73881755065497,136.68027710905199,227.998415124728,4.99121930729381,4.09649139729254,5.95121052999275,4.69777060529597,5.29154198103532,0.9545430456533041,0.7437303965257809,1.1345177321856101,0.8904948720237249,1.01771539025691,MX,Mexico,MX-TLA,-43,-15,-38,-44,-41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-29,50,1339,2255.2310823449398,1313.70495854356,3410.9077954953996,28.7183548933268,14.206982362574902,46.97886702688021,22.8629941630002,34.510232425583894,2,162,185.687208381622,140.73954990842,233.882255508212,4.94839083096698,4.059272799368,5.8838403834842,4.6668099471603,5.25763111305078,0.8950968751925992,0.565141468050427,1.2956969139910701,0.7816704344959808,1.0002586577591999,MX,Mexico,MX-TLA,-41,-7,-29,-40,-35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-30,33,1372,2281.9604771498102,1327.47541644575,3451.03467646768,26.7293948048735,13.7704579021898,40.1268809722784,21.0511064678539,31.956881722866395,0,162,190.592120355421,144.77667216992202,239.73953967421699,4.904911973799191,4.03712226150182,5.85728416600553,4.63332999680689,5.21402233261854,0.838824780636653,0.482637362132586,1.20760131134479,0.695085194548797,0.960272686777425,MX,Mexico,MX-TLA,-39,-2,-27,-32,-3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-31,49,1421,2303.68883157727,1333.64537947851,3492.95223633102,21.728354427461802,6.16996303276069,41.9175598633473,15.1902739400842,27.6322398381809,8,170,195.447787410557,148.78233097154302,245.52494106847698,4.85566705513587,4.0056588016212205,5.785401394259441,4.58956592586179,5.14784242891158,0.68592836708373,0.236081245950457,1.26712004821289,0.502184757510639,0.8646444489819731,MX,Mexico,MX-TLA,-45,-10,-36,-39,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-01,78,1499,2334.68875686175,1350.18444567208,3541.4767387924394,30.9999252844776,16.5390661935741,48.5245024614206,25.096693865693002,35.9206743124918,7,177,200.25592661409698,152.80125498548298,251.23685455563802,4.808139203540019,4.01892401394029,5.71191348716136,4.52867168418236,5.10147746595721,0.9889548678524159,0.764841258705945,1.2576198847576598,0.9149588724700001,1.05640142255222,MX,Mexico,MX-TLA,-37,-5,-29,-38,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-02,46,1545,2373.2892013521696,1373.32902233143,3601.38871976502,38.6004444904233,23.144576659345397,59.9119809725792,32.1619306174724,43.673293579933,9,186,205.012994318322,156.781244862444,256.867403222275,4.75706770422472,3.9799898769605804,5.63054866663671,4.47395274154859,5.04007930147388,1.2727165240174398,0.936334738278773,1.71639633741382,1.14269912789338,1.3963307629331898,MX,Mexico,MX-TLA,-40,-10,-30,-36,-38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-03,66,1611,2406.67445235015,1392.50904171537,3651.0169440779205,33.38525099798,19.180019383947602,49.6282243128975,28.2098091432039,36.9605496376954,5,191,209.719975239835,160.67162834086,262.499629661355,4.706980921513071,3.8903834784160902,5.63222643908013,4.40871428131429,4.9770860224184,1.11049672178941,0.870067070135494,1.3567739347650098,1.0300036318045,1.1940976141650401,MX,Mexico,MX-TLA,-40,-11,-33,-38,-37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-04,34,1645,2439.53357621564,1409.8899556341698,3703.0069925177504,32.8591238654834,17.3809139187924,51.9900484398246,26.9513912860319,37.5475071107097,10,201,214.374846629222,164.54004506957799,268.045918421121,4.6548713893872495,3.86841672871839,5.5462887597660995,4.3366093153169105,4.910955731177929,1.08199478762525,0.815413535392559,1.3944559316057,0.997818548593748,1.16020328357925,MX,Mexico,MX-TLA,-40,-11,-31,-39,-37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-05,39,1684,2467.22886327396,1422.5520591586999,3749.82750892427,27.6952870583253,12.6621035245341,46.8205164065284,21.2191389198967,32.4585799288393,4,205,218.97937661681,168.361027960433,273.504539221486,4.60452998758726,3.8209828908551002,5.45862080036448,4.2810390454305205,4.87050512724978,0.892786712065118,0.630938575217445,1.1486563166361698,0.8037856876686379,0.9786255159749498,MX,Mexico,MX-TLA,-42,-10,-31,-41,-32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-06,53,1737,2493.0704825374105,1434.94522967971,3792.1070965099398,25.8416192634529,12.393170521003801,42.2795875856698,19.4874285500386,31.526407867258897,6,211,223.53360126939498,172.13751231610402,278.920015940665,4.5542246525851695,3.77648435567079,5.415476719178869,4.22999581531879,4.83340981934633,0.828859484277104,0.486612945251304,1.19351615901724,0.6961184659070219,0.9456065778773021,MX,Mexico,MX-TLA,-41,-8,-30,-34,-2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-07,45,1782,2513.00187624,1439.5626234710699,3833.41977702748,19.931393702590803,4.617393791360019,41.3126805175376,12.554025795404,25.696232513840798,4,215,228.038578504707,175.857428536017,284.296377412303,4.504977235312579,3.71991621991339,5.376361471638321,4.18315305246553,4.80269247251075,0.6444612050725239,0.20172715219033602,1.28598946674482,0.443439585689026,0.842263786574275,MX,Mexico,MX-TLA,-47,-14,-40,-43,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-08,41,1823,2542.0055381985503,1455.78119022807,3878.48963188401,29.003661958549,16.2185667570071,45.069854856530895,23.652905199548997,33.290275368845805,8,223,232.497030497382,179.520296673211,289.62525818410097,4.4584519926742,3.6628681371939904,5.32888077179801,4.13963952910559,4.7552856492733,0.9426362784221579,0.815360756130323,1.0570405345201999,0.896258598203509,0.9925769584118069,MX,Mexico,MX-TLA,-41,-13,-36,-42,-35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-09,30,1853,2575.22005266256,1474.6756364768,3930.76725762146,33.2145144640025,18.8944462487273,52.2776257374465,27.4132236248071,38.377827757813705,7,230,236.910738849926,183.128752193863,294.968374358328,4.4137083525449405,3.6084555206521203,5.343116174226901,4.10767624606645,4.71767309756089,1.1113213839598401,0.9473994684609219,1.24014609518335,1.06323120352913,1.16385835699765,MX,Mexico,MX-TLA,-42,-15,-34,-41,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-10,75,1928,2606.4788226246696,1490.23743296064,3984.1380099203902,31.258769962118397,15.5617964838423,53.37075229893029,24.7487320956373,36.355241527223,13,243,241.282742229462,186.67437004150798,300.263761297278,4.37200337953579,3.54561784764474,5.29538693895013,4.0212988623345,4.6832640776668795,1.06040845939369,0.856908190357623,1.29670869057251,0.992512398185916,1.1240863562491599,MX,Mexico,MX-TLA,-39,-12,-31,-40,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-11,42,1970,2634.5557746858,1504.72942582578,4029.39646933194,28.0769520611266,14.491992865139599,45.258459411552295,21.9152026740935,32.3693660298567,6,249,245.61267630128103,190.171024868628,305.551169785534,4.32993407181878,3.4966548271201496,5.28740848825562,3.9767841385268503,4.64423761956429,0.955138756623213,0.7992416206412231,1.0894471938321701,0.911321094723932,1.00313484276134,MX,Mexico,MX-TLA,-40,-12,-34,-42,-37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-12,27,1997,2661.2990143864604,1513.70691816994,4084.6632003746795,26.7432397006634,8.9774923441577,55.26673104274239,18.725836011843104,31.79771521528,3,252,249.90270701443401,193.623064774865,310.819334588506,4.29003071315348,3.4520399062369003,5.2681648029721,3.9072014642011,4.625469939433049,0.8973058424774991,0.504524236608118,1.3918574296937098,0.748284940571717,1.04265466109191,MX,Mexico,MX-TLA,-40,-6,-25,-40,-31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-13,30,2027,2683.24002993633,1520.88940353126,4134.0201449546,21.941015549869398,7.1824853613253605,49.3569445799154,14.3806357971911,26.2853763619292,4,256,254.154160563284,197.007245601105,316.07596812097097,4.25145354884975,3.3841808262392497,5.25663353246559,3.86380354817218,4.5919086442831105,0.730125522567496,0.379444026200202,1.1358778218513,0.58718499824396,0.8373016676100041,MX,Mexico,MX-TLA,-36,-1,-22,-33,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-14,28,2055,2699.2065724088698,1523.85277143669,4168.177388412871,15.966542472540699,2.96336790542519,34.1572434582724,8.73731845829537,21.684741107585303,1,257,258.369103473226,200.325174504011,321.338992871409,4.21494290994161,3.3179289029060604,5.263024750437929,3.8101332155077405,4.56752268703095,0.540082577803819,0.143147509587591,1.07236760647173,0.36407420247784295,0.699494075722245,MX,Mexico,MX-TLA,-42,-8,-35,-40,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-15,36,2091,2724.6156815866,1532.0327771804998,4225.85234904729,25.409109177725895,8.18000574381453,57.674960634415505,16.8631552978105,30.5385178149095,3,260,262.549715615171,203.58062490657397,326.61279174464903,4.18061214194471,3.25545040256334,5.2737988732402,3.75335281945055,4.554499022360179,0.8680870271386941,0.5097267141820669,1.39665396660797,0.725878944917866,0.99643298546156,MX,Mexico,MX-TLA,-32,-1,-23,-38,-33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-16,18,2109,2751.95168675562,1541.9554329185698,4287.30976024293,27.3360051690243,9.92265573806279,61.45741119564071,18.616951232401,32.4487660935046,5,265,266.697700824001,206.77638385561298,331.901206553828,4.14798520883062,3.1957589490390896,5.28841480917884,3.72175040869308,4.5056258352056,0.973561415634351,0.65645019162641,1.41262362513954,0.862400227413155,1.0716285782697,MX,Mexico,MX-TLA,-33,-3,-25,-36,-35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-17,16,2125,2780.7362519660496,1554.5270898211402,4346.20732290391,28.784565210426003,12.5716569025741,58.8975626609852,20.3385351084961,33.902632313259396,1,266,270.813235258249,209.913992501366,337.204181761773,4.11553443424788,3.13760864575285,5.30297520794429,3.6872247172804804,4.4924793797273095,1.06792859031121,0.8217204366988591,1.38174854048787,0.9740043616199119,1.1514325414281201,MX,Mexico,MX-TLA,-36,-8,-29,-37,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-18,5,2130,2806.27623901395,1562.7688071216,4404.51885983326,25.539987047901302,8.241717300455019,58.311536929347,16.676342689798698,30.8699731823148,4,270,274.895724190321,212.994920115839,342.515286182218,4.0824889320718505,3.08092761447323,5.31110442044524,3.6415640834774,4.458098591000621,0.94749981998966,0.625997203692235,1.37066099981107,0.826184526889482,1.0598604767470101,MX,Mexico,MX-TLA,-36,-7,-27,-40,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-19,3,2133,2833.61706794991,1572.17086255181,4467.82247262628,27.3408289359575,9.40205543021594,63.303612793020896,18.012980332065002,32.2991122709986,2,272,278.944583395266,216.02401285817902,347.824929718538,4.04885920494478,3.0290927423395497,5.30964353632009,3.5954909999774,4.43554869392302,1.01870048151594,0.7464185235114879,1.3982614713886299,0.90428275676872,1.1133402136486399,MX,Mexico,MX-TLA,-38,-6,-26,-37,-30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-20,0,2133,2861.0639045573403,1581.13198899982,4534.39806563681,27.4468366074307,8.96112644801127,66.5755930105308,17.8521593546612,32.2779048347511,4,276,282.959918003782,218.997763052634,353.15110318418505,4.01533460851668,2.97375019445567,5.32617346564733,3.56585815821073,4.409418148794059,1.0186788861140799,0.746410189553711,1.39821288492549,0.9042638837189799,1.11330887376579,MX,Mexico,MX-TLA,-35,0,-25,-30,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-21,0,2133,2888.7312302366304,1589.69603358343,4604.91190774836,27.667325679286197,8.56404458360182,70.5138421115486,17.5487010196534,32.7516266978477,4,280,286.94074040937,221.921439012431,358.486728969014,3.9808224055875097,2.92367595979691,5.3356257848285,3.50755215501863,4.36793481151253,1.01865711843691,0.7464021846785408,1.39816222526427,0.90424532048401,1.11327717582987,MX,Mexico,MX-TLA,-39,-7,-34,-39,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-22,0,2133,2916.6969567138103,1597.77778276448,4679.70159007461,27.965726477186305,8.08174918105235,74.78968232625171,17.5015331981215,33.4472379566433,0,280,290.886564203717,224.783804440238,363.832073560865,3.94582379434677,2.8623654278066004,5.34534459185161,3.4602897353525095,4.341966361102799,1.01863508392315,0.746394499275571,1.39810917658779,0.9042270329615679,1.1132450301652,MX,Mexico,MX-TLA,-36,-9,-31,-38,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-23,0,2133,2945.01050034828,1605.5072998234198,4757.17455132527,28.3135436344685,7.7295170589423,77.4729612506573,17.187505218213,33.5804209587037,0,280,294.797100118593,227.59209350812802,369.199082681652,3.9105359148763696,2.8082890678904198,5.367009120786469,3.40519585468076,4.32663073301812,1.0186127175641602,0.7463871192105849,1.39805347682834,0.9042090054924979,1.11321239267669,MX,Mexico,MX-TLA,-39,-13,-31,-36,-37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-04-16,200,2516,666435.043924962,6196.6147830767795,3372898.67148584,41194.9613508701,410.501531811196,203760.04165377602,542.635748785072,28666.400839781803,15,152,170.57594594281,118.40328067111,220.49766807131198,18.956076596061198,15.7278767390239,22.7253223040976,17.919016840275802,20.0137746070189,1.31268307415012,0.9620186247105391,1.7193796111812498,1.1698113865488,1.44266226463795,MX,Mexico,MX-MEX,-42,-6,-32,-53,-49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,243,2759,705704.62221294,6625.34277702948,3580548.32027712,39269.5782879788,428.727993952695,207649.648791281,626.78170912274,25393.9386702689,19,171,191.381003508278,136.047423384445,245.35956075838402,20.8050575654682,17.6441427133351,24.8618926870725,19.686179994964,22.0351549839809,1.37289279957724,0.8478903155529341,1.92679611478874,1.21479697666824,1.55360256012178,MX,Mexico,MX-MEX,-46,-9,-31,-53,-46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
