FECHA,ENTIDAD_RES,NOMBRE,CODIGO,POBLACION,SUPERFICIE,DENSIDAD,I,R,S,TotalRecuperado,TotalPorMuerte
2020-05-06,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,107,323,804278,300,23
2020-05-07,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,112,329,804267,306,23
2020-05-08,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,111,339,804258,314,25
2020-05-09,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,109,346,804253,321,25
2020-05-10,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,114,352,804242,325,27
2020-05-11,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,117,356,804235,328,28
2020-05-12,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,126,359,804223,331,28
2020-05-13,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,134,365,804209,336,29
2020-05-14,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,135,376,804197,346,30
2020-05-15,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,133,391,804184,361,30
2020-05-16,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,137,397,804174,366,31
2020-05-17,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,143,405,804160,373,32
2020-05-18,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,154,411,804143,378,33
2020-05-19,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,146,426,804136,393,33
2020-05-20,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,160,431,804117,397,34
2020-05-21,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,157,441,804110,407,34
2020-05-22,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,163,448,804097,413,35
2020-05-23,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,175,453,804080,418,35
2020-05-24,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,183,465,804060,429,36
2020-05-25,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,190,472,804046,436,36
2020-05-26,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,198,484,804026,447,37
2020-05-27,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,198,500,804010,461,39
2020-05-28,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,202,512,803994,473,39
2020-05-29,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,210,525,803973,485,40
2020-05-30,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,217,534,803957,494,40
2020-05-31,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,213,548,803947,508,40
2020-06-01,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,225,564,803919,523,41
2020-06-02,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,254,572,803882,530,42
2020-06-03,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,262,593,803853,549,44
2020-06-04,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,280,603,803825,556,47
2020-06-05,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,284,617,803807,567,50
2020-06-06,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,304,631,803773,581,50
2020-06-07,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,323,650,803735,600,50
2020-06-08,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,351,664,803693,614,50
2020-06-09,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,364,684,803660,633,51
2020-06-10,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,383,699,803626,648,51
2020-06-11,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,397,717,803594,664,53
2020-06-12,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,394,739,803575,684,55
2020-06-13,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,413,756,803539,699,57
2020-06-14,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,423,769,803516,708,61
2020-06-15,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,427,799,803482,735,64
2020-06-16,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,409,837,803462,772,65
2020-06-17,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,397,864,803447,798,66
2020-06-18,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,380,892,803436,826,66
2020-06-19,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,365,910,803433,843,67
2020-06-20,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,332,943,803433,875,68
2020-06-21,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,296,979,803433,911,68
2020-06-22,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,256,1019,803433,951,68
2020-06-23,3,BAJA CALIFORNIA SUR,BS,804708,73909,11,223,1052,803433,984,68
2020-03-08,4,CAMPECHE,CC,1000617,57507,17,1,0,1000616,0,0
2020-03-09,4,CAMPECHE,CC,1000617,57507,17,2,0,1000615,0,0
2020-03-10,4,CAMPECHE,CC,1000617,57507,17,2,0,1000615,0,0
2020-03-11,4,CAMPECHE,CC,1000617,57507,17,2,0,1000615,0,0
2020-03-12,4,CAMPECHE,CC,1000617,57507,17,3,0,1000614,0,0
2020-03-13,4,CAMPECHE,CC,1000617,57507,17,3,0,1000614,0,0
2020-03-14,4,CAMPECHE,CC,1000617,57507,17,3,0,1000614,0,0
2020-03-15,4,CAMPECHE,CC,1000617,57507,17,3,0,1000614,0,0
2020-03-16,4,CAMPECHE,CC,1000617,57507,17,3,0,1000614,0,0
2020-03-17,4,CAMPECHE,CC,1000617,57507,17,3,0,1000614,0,0
2020-03-18,4,CAMPECHE,CC,1000617,57507,17,4,0,1000613,0,0
2020-03-19,4,CAMPECHE,CC,1000617,57507,17,4,0,1000613,0,0
2020-03-20,4,CAMPECHE,CC,1000617,57507,17,5,0,1000612,0,0
2020-03-21,4,CAMPECHE,CC,1000617,57507,17,5,0,1000612,0,0
2020-03-22,4,CAMPECHE,CC,1000617,57507,17,4,1,1000612,1,0
2020-03-23,4,CAMPECHE,CC,1000617,57507,17,5,2,1000610,2,0
2020-03-24,4,CAMPECHE,CC,1000617,57507,17,5,2,1000610,2,0
2020-03-25,4,CAMPECHE,CC,1000617,57507,17,7,2,1000608,2,0
2020-03-26,4,CAMPECHE,CC,1000617,57507,17,6,3,1000608,3,0
2020-03-27,4,CAMPECHE,CC,1000617,57507,17,7,3,1000607,3,0
2020-03-28,4,CAMPECHE,CC,1000617,57507,17,9,3,1000605,3,0
2020-03-29,4,CAMPECHE,CC,1000617,57507,17,9,3,1000605,3,0
2020-03-30,4,CAMPECHE,CC,1000617,57507,17,11,3,1000603,3,0
2020-03-31,4,CAMPECHE,CC,1000617,57507,17,12,3,1000602,3,0
2020-04-01,4,CAMPECHE,CC,1000617,57507,17,12,4,1000601,4,0
2020-04-02,4,CAMPECHE,CC,1000617,57507,17,13,4,1000600,4,0
2020-04-03,4,CAMPECHE,CC,1000617,57507,17,16,5,1000596,5,0
2020-04-04,4,CAMPECHE,CC,1000617,57507,17,18,5,1000594,5,0
2020-04-05,4,CAMPECHE,CC,1000617,57507,17,19,5,1000593,5,0
2020-04-06,4,CAMPECHE,CC,1000617,57507,17,18,8,1000591,7,1
2020-04-07,4,CAMPECHE,CC,1000617,57507,17,19,8,1000590,7,1
2020-04-08,4,CAMPECHE,CC,1000617,57507,17,22,9,1000586,8,1
2020-04-09,4,CAMPECHE,CC,1000617,57507,17,23,9,1000585,8,1
2020-04-10,4,CAMPECHE,CC,1000617,57507,17,25,11,1000581,9,2
2020-04-11,4,CAMPECHE,CC,1000617,57507,17,30,12,1000575,10,2
2020-04-12,4,CAMPECHE,CC,1000617,57507,17,32,12,1000573,10,2
2020-04-13,4,CAMPECHE,CC,1000617,57507,17,35,14,1000568,12,2
2020-04-14,4,CAMPECHE,CC,1000617,57507,17,35,16,1000566,13,3
2020-04-15,4,CAMPECHE,CC,1000617,57507,17,39,17,1000561,14,3
2020-04-16,4,CAMPECHE,CC,1000617,57507,17,43,17,1000557,14,3
2020-04-17,4,CAMPECHE,CC,1000617,57507,17,43,21,1000553,17,4
2020-04-18,4,CAMPECHE,CC,1000617,57507,17,45,23,1000549,19,4
2020-04-19,4,CAMPECHE,CC,1000617,57507,17,48,26,1000543,20,6
2020-04-20,4,CAMPECHE,CC,1000617,57507,17,56,28,1000533,22,6
2020-04-21,4,CAMPECHE,CC,1000617,57507,17,59,30,1000528,23,7
2020-04-22,4,CAMPECHE,CC,1000617,57507,17,63,35,1000519,26,9
2020-04-23,4,CAMPECHE,CC,1000617,57507,17,66,38,1000513,27,11
2020-04-24,4,CAMPECHE,CC,1000617,57507,17,69,44,1000504,31,13
2020-04-25,4,CAMPECHE,CC,1000617,57507,17,74,50,1000493,35,15
2020-04-26,4,CAMPECHE,CC,1000617,57507,17,76,53,1000488,37,16
2020-04-27,4,CAMPECHE,CC,1000617,57507,17,84,57,1000476,40,17
2020-04-28,4,CAMPECHE,CC,1000617,57507,17,87,58,1000472,41,17
2020-04-29,4,CAMPECHE,CC,1000617,57507,17,90,65,1000462,45,20
2020-04-30,4,CAMPECHE,CC,1000617,57507,17,97,68,1000452,48,20
2020-05-01,4,CAMPECHE,CC,1000617,57507,17,111,71,1000435,49,22
2020-05-02,4,CAMPECHE,CC,1000617,57507,17,121,76,1000420,52,24
2020-05-03,4,CAMPECHE,CC,1000617,57507,17,126,81,1000410,56,25
2020-05-04,4,CAMPECHE,CC,1000617,57507,17,139,87,1000391,62,25
2020-05-05,4,CAMPECHE,CC,1000617,57507,17,154,90,1000373,64,26
2020-05-06,4,CAMPECHE,CC,1000617,57507,17,159,98,1000360,71,27
2020-05-07,4,CAMPECHE,CC,1000617,57507,17,159,105,1000353,77,28
2020-05-08,4,CAMPECHE,CC,1000617,57507,17,167,113,1000337,84,29
2020-05-09,4,CAMPECHE,CC,1000617,57507,17,171,125,1000321,93,32
2020-05-10,4,CAMPECHE,CC,1000617,57507,17,190,130,1000297,97,33
2020-05-11,4,CAMPECHE,CC,1000617,57507,17,208,138,1000271,103,35
2020-05-12,4,CAMPECHE,CC,1000617,57507,17,225,143,1000249,106,37
2020-05-13,4,CAMPECHE,CC,1000617,57507,17,227,154,1000236,116,38
2020-05-14,4,CAMPECHE,CC,1000617,57507,17,230,167,1000220,125,42
2020-05-15,4,CAMPECHE,CC,1000617,57507,17,225,188,1000204,141,47
2020-05-16,4,CAMPECHE,CC,1000617,57507,17,232,203,1000182,153,50
2020-05-17,4,CAMPECHE,CC,1000617,57507,17,245,214,1000158,162,52
2020-05-18,4,CAMPECHE,CC,1000617,57507,17,243,232,1000142,178,54
2020-05-19,4,CAMPECHE,CC,1000617,57507,17,243,250,1000124,194,56
2020-05-20,4,CAMPECHE,CC,1000617,57507,17,256,264,1000097,204,60
2020-05-21,4,CAMPECHE,CC,1000617,57507,17,276,271,1000070,210,61
2020-05-22,4,CAMPECHE,CC,1000617,57507,17,287,286,1000044,224,62
2020-05-23,4,CAMPECHE,CC,1000617,57507,17,305,301,1000011,238,63
2020-05-24,4,CAMPECHE,CC,1000617,57507,17,296,327,999994,259,68
2020-05-25,4,CAMPECHE,CC,1000617,57507,17,314,350,999953,279,71
2020-05-26,4,CAMPECHE,CC,1000617,57507,17,311,373,999933,299,74
2020-05-27,4,CAMPECHE,CC,1000617,57507,17,321,383,999913,308,75
2020-05-28,4,CAMPECHE,CC,1000617,57507,17,323,402,999892,323,79
2020-05-29,4,CAMPECHE,CC,1000617,57507,17,337,415,999865,333,82
2020-05-30,4,CAMPECHE,CC,1000617,57507,17,344,438,999835,354,84
2020-05-31,4,CAMPECHE,CC,1000617,57507,17,349,460,999808,376,84
2020-06-01,4,CAMPECHE,CC,1000617,57507,17,378,477,999762,391,86
2020-06-02,4,CAMPECHE,CC,1000617,57507,17,382,497,999738,407,90
2020-06-03,4,CAMPECHE,CC,1000617,57507,17,395,525,999697,432,93
2020-06-04,4,CAMPECHE,CC,1000617,57507,17,393,553,999671,458,95
2020-06-05,4,CAMPECHE,CC,1000617,57507,17,421,578,999618,481,97
2020-06-06,4,CAMPECHE,CC,1000617,57507,17,437,610,999570,511,99
2020-06-07,4,CAMPECHE,CC,1000617,57507,17,471,628,999518,523,105
2020-06-08,4,CAMPECHE,CC,1000617,57507,17,479,675,999463,561,114
2020-06-09,4,CAMPECHE,CC,1000617,57507,17,502,696,999419,579,117
2020-06-10,4,CAMPECHE,CC,1000617,57507,17,538,718,999361,599,119
2020-06-11,4,CAMPECHE,CC,1000617,57507,17,555,739,999323,618,121
2020-06-12,4,CAMPECHE,CC,1000617,57507,17,564,765,999288,643,122
2020-06-13,4,CAMPECHE,CC,1000617,57507,17,583,796,999238,668,128
2020-06-14,4,CAMPECHE,CC,1000617,57507,17,575,821,999221,691,130
2020-06-15,4,CAMPECHE,CC,1000617,57507,17,554,863,999200,730,133
2020-06-16,4,CAMPECHE,CC,1000617,57507,17,540,888,999189,752,136
2020-06-17,4,CAMPECHE,CC,1000617,57507,17,499,933,999185,792,141
2020-06-18,4,CAMPECHE,CC,1000617,57507,17,474,959,999184,816,143
2020-06-19,4,CAMPECHE,CC,1000617,57507,17,426,1010,999181,865,145
2020-06-20,4,CAMPECHE,CC,1000617,57507,17,379,1057,999181,909,148
2020-06-21,4,CAMPECHE,CC,1000617,57507,17,330,1106,999181,958,148
2020-06-22,4,CAMPECHE,CC,1000617,57507,17,275,1161,999181,1011,150
2020-06-23,4,CAMPECHE,CC,1000617,57507,17,232,1204,999181,1054,150
2020-01-28,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-01-29,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-01-30,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-01-31,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-01,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-02,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-03,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-04,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-05,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-06,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-07,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-08,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-09,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-10,5,COAHUILA,CL,3218720,151562,21,1,0,3218719,0,0
2020-02-11,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-12,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-13,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-14,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-15,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-16,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-17,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-18,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-19,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-20,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-21,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-22,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-23,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-24,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-25,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-26,5,COAHUILA,CL,3218720,151562,21,0,1,3218719,1,0
2020-02-27,5,COAHUILA,CL,3218720,151562,21,1,1,3218718,1,0
2020-02-28,5,COAHUILA,CL,3218720,151562,21,1,1,3218718,1,0
2020-02-29,5,COAHUILA,CL,3218720,151562,21,1,1,3218718,1,0
2020-03-01,5,COAHUILA,CL,3218720,151562,21,1,1,3218718,1,0
2020-03-02,5,COAHUILA,CL,3218720,151562,21,1,1,3218718,1,0
2020-03-03,5,COAHUILA,CL,3218720,151562,21,1,1,3218718,1,0
2020-03-04,5,COAHUILA,CL,3218720,151562,21,2,1,3218717,1,0
2020-03-05,5,COAHUILA,CL,3218720,151562,21,2,1,3218717,1,0
2020-03-06,5,COAHUILA,CL,3218720,151562,21,2,1,3218717,1,0
2020-03-07,5,COAHUILA,CL,3218720,151562,21,2,1,3218717,1,0
2020-03-08,5,COAHUILA,CL,3218720,151562,21,2,1,3218717,1,0
2020-03-09,5,COAHUILA,CL,3218720,151562,21,2,1,3218717,1,0
2020-03-10,5,COAHUILA,CL,3218720,151562,21,3,1,3218716,1,0
2020-03-11,5,COAHUILA,CL,3218720,151562,21,3,1,3218716,1,0
2020-03-12,5,COAHUILA,CL,3218720,151562,21,2,2,3218716,2,0
2020-03-13,5,COAHUILA,CL,3218720,151562,21,3,2,3218715,2,0
2020-03-14,5,COAHUILA,CL,3218720,151562,21,3,2,3218715,2,0
2020-03-15,5,COAHUILA,CL,3218720,151562,21,3,2,3218715,2,0
2020-03-16,5,COAHUILA,CL,3218720,151562,21,5,2,3218713,2,0
2020-03-17,5,COAHUILA,CL,3218720,151562,21,8,2,3218710,2,0
2020-03-18,5,COAHUILA,CL,3218720,151562,21,11,3,3218706,3,0
2020-03-19,5,COAHUILA,CL,3218720,151562,21,13,3,3218704,3,0
2020-03-20,5,COAHUILA,CL,3218720,151562,21,18,3,3218699,3,0
2020-03-21,5,COAHUILA,CL,3218720,151562,21,24,3,3218693,3,0
2020-03-22,5,COAHUILA,CL,3218720,151562,21,27,3,3218690,3,0
2020-03-23,5,COAHUILA,CL,3218720,151562,21,37,3,3218680,3,0
2020-03-24,5,COAHUILA,CL,3218720,151562,21,43,4,3218673,4,0
2020-03-25,5,COAHUILA,CL,3218720,151562,21,51,4,3218665,4,0
2020-03-26,5,COAHUILA,CL,3218720,151562,21,65,4,3218651,4,0
2020-03-27,5,COAHUILA,CL,3218720,151562,21,83,5,3218632,5,0
2020-03-28,5,COAHUILA,CL,3218720,151562,21,97,6,3218617,5,1
2020-03-29,5,COAHUILA,CL,3218720,151562,21,111,6,3218603,5,1
2020-03-30,5,COAHUILA,CL,3218720,151562,21,130,8,3218582,6,2
2020-03-31,5,COAHUILA,CL,3218720,151562,21,138,11,3218571,8,3
2020-04-01,5,COAHUILA,CL,3218720,151562,21,148,15,3218557,12,3
2020-04-02,5,COAHUILA,CL,3218720,151562,21,155,19,3218546,14,5
2020-04-03,5,COAHUILA,CL,3218720,151562,21,160,26,3218534,19,7
2020-04-04,5,COAHUILA,CL,3218720,151562,21,170,32,3218518,24,8
2020-04-05,5,COAHUILA,CL,3218720,151562,21,172,37,3218511,27,10
2020-04-06,5,COAHUILA,CL,3218720,151562,21,178,45,3218497,34,11
2020-04-07,5,COAHUILA,CL,3218720,151562,21,181,55,3218484,40,15
2020-04-08,5,COAHUILA,CL,3218720,151562,21,185,61,3218474,46,15
2020-04-09,5,COAHUILA,CL,3218720,151562,21,180,74,3218466,58,16
2020-04-10,5,COAHUILA,CL,3218720,151562,21,177,92,3218451,75,17
2020-04-11,5,COAHUILA,CL,3218720,151562,21,173,105,3218442,88,17
2020-04-12,5,COAHUILA,CL,3218720,151562,21,168,118,3218434,101,17
2020-04-13,5,COAHUILA,CL,3218720,151562,21,164,137,3218419,119,18
2020-04-14,5,COAHUILA,CL,3218720,151562,21,161,151,3218408,129,22
2020-04-15,5,COAHUILA,CL,3218720,151562,21,165,163,3218392,140,23
2020-04-16,5,COAHUILA,CL,3218720,151562,21,165,176,3218379,150,26
2020-04-17,5,COAHUILA,CL,3218720,151562,21,162,188,3218370,162,26
2020-04-18,5,COAHUILA,CL,3218720,151562,21,162,202,3218356,176,26
2020-04-19,5,COAHUILA,CL,3218720,151562,21,159,210,3218351,182,28
2020-04-20,5,COAHUILA,CL,3218720,151562,21,160,224,3218336,192,32
2020-04-21,5,COAHUILA,CL,3218720,151562,21,160,237,3218323,203,34
2020-04-22,5,COAHUILA,CL,3218720,151562,21,159,248,3218313,212,36
2020-04-23,5,COAHUILA,CL,3218720,151562,21,163,257,3218300,219,38
2020-04-24,5,COAHUILA,CL,3218720,151562,21,161,271,3218288,231,40
2020-04-25,5,COAHUILA,CL,3218720,151562,21,164,281,3218275,239,42
2020-04-26,5,COAHUILA,CL,3218720,151562,21,169,290,3218261,246,44
2020-04-27,5,COAHUILA,CL,3218720,151562,21,166,303,3218251,259,44
2020-04-28,5,COAHUILA,CL,3218720,151562,21,168,314,3218238,268,46
2020-04-29,5,COAHUILA,CL,3218720,151562,21,165,329,3218226,283,46
2020-04-30,5,COAHUILA,CL,3218720,151562,21,175,341,3218204,295,46
2020-05-01,5,COAHUILA,CL,3218720,151562,21,193,350,3218177,304,46
2020-05-02,5,COAHUILA,CL,3218720,151562,21,198,362,3218160,315,47
2020-05-03,5,COAHUILA,CL,3218720,151562,21,202,367,3218151,318,49
2020-05-04,5,COAHUILA,CL,3218720,151562,21,197,386,3218137,333,53
2020-05-05,5,COAHUILA,CL,3218720,151562,21,212,400,3218108,346,54
2020-05-06,5,COAHUILA,CL,3218720,151562,21,220,413,3218087,356,57
2020-05-07,5,COAHUILA,CL,3218720,151562,21,228,425,3218067,367,58
2020-05-08,5,COAHUILA,CL,3218720,151562,21,242,435,3218043,376,59
2020-05-09,5,COAHUILA,CL,3218720,151562,21,256,448,3218016,388,60
2020-05-10,5,COAHUILA,CL,3218720,151562,21,262,462,3217996,401,61
2020-05-11,5,COAHUILA,CL,3218720,151562,21,278,472,3217970,409,63
2020-05-12,5,COAHUILA,CL,3218720,151562,21,294,484,3217942,421,63
2020-05-13,5,COAHUILA,CL,3218720,151562,21,303,496,3217921,433,63
2020-05-14,5,COAHUILA,CL,3218720,151562,21,299,518,3217903,454,64
2020-05-15,5,COAHUILA,CL,3218720,151562,21,307,545,3217868,479,66
2020-05-16,5,COAHUILA,CL,3218720,151562,21,331,564,3217825,494,70
2020-05-17,5,COAHUILA,CL,3218720,151562,21,362,574,3217784,502,72
2020-05-18,5,COAHUILA,CL,3218720,151562,21,395,588,3217737,516,72
2020-05-19,5,COAHUILA,CL,3218720,151562,21,398,615,3217707,543,72
2020-05-20,5,COAHUILA,CL,3218720,151562,21,420,635,3217665,562,73
2020-05-21,5,COAHUILA,CL,3218720,151562,21,451,654,3217615,580,74
2020-05-22,5,COAHUILA,CL,3218720,151562,21,472,679,3217569,604,75
2020-05-23,5,COAHUILA,CL,3218720,151562,21,501,707,3217512,631,76
2020-05-24,5,COAHUILA,CL,3218720,151562,21,509,733,3217478,651,82
2020-05-25,5,COAHUILA,CL,3218720,151562,21,532,760,3217428,676,84
2020-05-26,5,COAHUILA,CL,3218720,151562,21,566,786,3217368,700,86
2020-05-27,5,COAHUILA,CL,3218720,151562,21,586,806,3217328,720,86
2020-05-28,5,COAHUILA,CL,3218720,151562,21,650,826,3217244,737,89
2020-05-29,5,COAHUILA,CL,3218720,151562,21,704,863,3217153,770,93
2020-05-30,5,COAHUILA,CL,3218720,151562,21,709,906,3217105,812,94
2020-05-31,5,COAHUILA,CL,3218720,151562,21,714,948,3217058,853,95
2020-06-01,5,COAHUILA,CL,3218720,151562,21,769,993,3216958,898,95
2020-06-02,5,COAHUILA,CL,3218720,151562,21,797,1022,3216901,926,96
2020-06-03,5,COAHUILA,CL,3218720,151562,21,832,1063,3216825,964,99
